sim_id,highway_speed,ramp_speed,vehsPerHour_main,vehsPerHour_ramp,vehsPerHour_total,meanSpeed_avg
ramp.edg,30.0,20.0,2800.0,1200.0,4000.0,20.108015555555557
ramp.edg,30.0,20.0,2800.0,1300.0,4100.0,19.776024444444445
ramp.edg,30.0,20.0,2800.0,1400.0,4200.0,19.735793333333334
ramp.edg,30.0,20.0,2800.0,1500.0,4300.0,19.53904
ramp.edg,30.0,20.0,2800.0,1600.0,4400.0,19.214422222222222
ramp.edg,30.0,20.0,2800.0,1700.0,4500.0,18.63804
ramp.edg,30.0,20.0,2800.0,1800.0,4600.0,18.578184444444446
ramp.edg,30.0,20.0,2800.0,1900.0,4700.0,19.433746666666668
ramp.edg,30.0,20.0,2900.0,200.0,3100.0,21.998784444444443
ramp.edg,30.0,20.0,2900.0,300.0,3200.0,21.3597
ramp.edg,30.0,20.0,2900.0,400.0,3300.0,21.249962222222223
ramp.edg,30.0,20.0,2900.0,500.0,3400.0,21.30275333333333
ramp.edg,30.0,20.0,2900.0,600.0,3500.0,21.005286666666667
ramp.edg,30.0,20.0,2900.0,700.0,3600.0,20.980895555555556
ramp.edg,30.0,20.0,2900.0,800.0,3700.0,20.752386666666666
ramp.edg,30.0,20.0,2900.0,900.0,3800.0,20.64104222222222
ramp.edg,30.0,20.0,2900.0,1000.0,3900.0,20.550348888888887
ramp.edg,30.0,20.0,2900.0,1100.0,4000.0,20.255284444444445
ramp.edg,30.0,20.0,2900.0,1200.0,4100.0,19.968797777777777
ramp.edg,30.0,20.0,2900.0,1300.0,4200.0,19.79394222222222
ramp.edg,30.0,20.0,2900.0,1400.0,4300.0,19.804275555555556
ramp.edg,30.0,20.0,2900.0,1500.0,4400.0,19.350642222222223
ramp.edg,30.0,20.0,2900.0,1600.0,4500.0,19.06752
ramp.edg,30.0,20.0,2900.0,1700.0,4600.0,18.49326
ramp.edg,30.0,20.0,2900.0,1800.0,4700.0,18.36889777777778
ramp.edg,30.0,20.0,2900.0,1900.0,4800.0,19.207422222222224
ramp.edg,30.0,20.0,3000.0,200.0,3200.0,21.59495777777778
ramp.edg,30.0,20.0,3000.0,300.0,3300.0,21.337884444444445
ramp.edg,30.0,20.0,3000.0,400.0,3400.0,21.339524444444443
ramp.edg,30.0,20.0,3000.0,500.0,3500.0,21.01896222222222
ramp.edg,30.0,20.0,3000.0,600.0,3600.0,21.079504444444446
ramp.edg,30.0,20.0,3000.0,700.0,3700.0,20.696402222222222
ramp.edg,30.0,20.0,3000.0,800.0,3800.0,20.64302888888889
ramp.edg,30.0,20.0,3000.0,900.0,3900.0,20.72830666666667
ramp.edg,30.0,20.0,3000.0,1000.0,4000.0,20.319095555555556
ramp.edg,30.0,20.0,3000.0,1100.0,4100.0,20.095933333333335
ramp.edg,30.0,20.0,3000.0,1200.0,4200.0,20.010453333333334
ramp.edg,30.0,20.0,3000.0,1300.0,4300.0,19.837644444444443
ramp.edg,30.0,20.0,3000.0,1400.0,4400.0,19.58475111111111
ramp.edg,30.0,20.0,3000.0,1500.0,4500.0,19.127197777777777
ramp.edg,30.0,20.0,3000.0,1600.0,4600.0,18.925193333333333
ramp.edg,30.0,20.0,3000.0,1700.0,4700.0,18.668053333333333
ramp.edg,30.0,20.0,3000.0,1800.0,4800.0,18.304824444444446
ramp.edg,30.0,20.0,3000.0,1900.0,4900.0,19.05754888888889
ramp.edg,30.0,20.0,3100.0,200.0,3300.0,21.438495555555555
ramp.edg,30.0,20.0,3100.0,300.0,3400.0,21.444153333333333
ramp.edg,30.0,20.0,3100.0,400.0,3500.0,21.112066666666667
ramp.edg,30.0,20.0,3100.0,500.0,3600.0,20.999846666666667
ramp.edg,30.0,20.0,3100.0,600.0,3700.0,20.88746666666667
ramp.edg,30.0,20.0,3100.0,700.0,3800.0,20.784744444444446
ramp.edg,30.0,20.0,3100.0,800.0,3900.0,20.72717111111111
ramp.edg,30.0,20.0,3100.0,900.0,4000.0,20.425422222222224
ramp.edg,30.0,20.0,3100.0,1000.0,4100.0,20.312506666666668
ramp.edg,30.0,20.0,3100.0,1100.0,4200.0,20.07916888888889
ramp.edg,30.0,20.0,3100.0,1200.0,4300.0,19.90783777777778
ramp.edg,30.0,20.0,3100.0,1300.0,4400.0,19.598308888888887
ramp.edg,30.0,20.0,3100.0,1400.0,4500.0,19.450275555555557
ramp.edg,30.0,20.0,3100.0,1500.0,4600.0,19.24269111111111
ramp.edg,30.0,20.0,3100.0,1600.0,4700.0,19.004186666666666
ramp.edg,30.0,20.0,3100.0,1700.0,4800.0,18.449075555555556
ramp.edg,30.0,20.0,3100.0,1800.0,4900.0,18.084104444444446
ramp.edg,30.0,20.0,3100.0,1900.0,5000.0,18.916555555555554
ramp.edg,30.0,20.0,3200.0,200.0,3400.0,21.525144444444443
ramp.edg,30.0,20.0,3200.0,300.0,3500.0,21.376504444444443
ramp.edg,30.0,20.0,3200.0,400.0,3600.0,21.37284888888889
ramp.edg,30.0,20.0,3200.0,500.0,3700.0,20.877933333333335
ramp.edg,30.0,20.0,3200.0,600.0,3800.0,20.96247111111111
ramp.edg,30.0,20.0,3200.0,700.0,3900.0,20.805333333333333
ramp.edg,30.0,20.0,3200.0,800.0,4000.0,20.53950888888889
ramp.edg,30.0,20.0,3200.0,900.0,4100.0,20.296655555555557
ramp.edg,30.0,20.0,3200.0,1000.0,4200.0,20.19392
ramp.edg,30.0,20.0,3200.0,1100.0,4300.0,20.01548222222222
ramp.edg,30.0,20.0,3200.0,1200.0,4400.0,19.74784222222222
ramp.edg,30.0,20.0,3200.0,1300.0,4500.0,19.621246666666668
ramp.edg,30.0,20.0,3200.0,1400.0,4600.0,19.30724
ramp.edg,30.0,20.0,3200.0,1500.0,4700.0,19.340395555555556
ramp.edg,30.0,20.0,3200.0,1600.0,4800.0,18.545564444444445
ramp.edg,30.0,20.0,3200.0,1700.0,4900.0,17.956231111111112
ramp.edg,30.0,20.0,3200.0,1800.0,5000.0,18.10565777777778
ramp.edg,30.0,20.0,3200.0,1900.0,5100.0,18.637606666666667
ramp.edg,30.0,20.0,3300.0,200.0,3500.0,21.334495555555556
ramp.edg,30.0,20.0,3300.0,300.0,3600.0,21.385226666666668
ramp.edg,30.0,20.0,3300.0,400.0,3700.0,21.04438888888889
ramp.edg,30.0,20.0,3300.0,500.0,3800.0,20.924968888888888
ramp.edg,30.0,20.0,3300.0,600.0,3900.0,20.987404444444444
ramp.edg,30.0,20.0,3300.0,700.0,4000.0,20.632755555555555
ramp.edg,30.0,20.0,3300.0,800.0,4100.0,20.396251111111113
ramp.edg,30.0,20.0,3300.0,900.0,4200.0,20.307846666666666
ramp.edg,30.0,20.0,3300.0,1000.0,4300.0,20.105313333333335
ramp.edg,30.0,20.0,3300.0,1100.0,4400.0,19.95559777777778
ramp.edg,30.0,20.0,3300.0,1200.0,4500.0,19.713942222222222
ramp.edg,30.0,20.0,3300.0,1300.0,4600.0,19.45770222222222
ramp.edg,30.0,20.0,3300.0,1400.0,4700.0,19.50010222222222
ramp.edg,30.0,20.0,3300.0,1500.0,4800.0,18.78192222222222
ramp.edg,30.0,20.0,3300.0,1600.0,4900.0,18.172653333333333
ramp.edg,30.0,20.0,3300.0,1700.0,5000.0,17.73522
ramp.edg,30.0,20.0,3300.0,1800.0,5100.0,17.35050888888889
ramp.edg,30.0,20.0,3300.0,1900.0,5200.0,18.405640000000002
ramp.edg,30.0,20.0,3400.0,200.0,3600.0,21.446373333333334
ramp.edg,30.0,20.0,3400.0,300.0,3700.0,21.236953333333332
ramp.edg,30.0,20.0,3400.0,400.0,3800.0,21.129944444444444
ramp.edg,30.0,20.0,3400.0,500.0,3900.0,21.08954
ramp.edg,30.0,20.0,3400.0,600.0,4000.0,20.804786666666665
ramp.edg,30.0,20.0,3400.0,700.0,4100.0,20.555364444444443
ramp.edg,30.0,20.0,3400.0,800.0,4200.0,20.451593333333335
ramp.edg,30.0,20.0,3400.0,900.0,4300.0,20.27685111111111
ramp.edg,30.0,20.0,3400.0,1000.0,4400.0,20.0235
ramp.edg,30.0,20.0,3400.0,1100.0,4500.0,19.79446666666667
ramp.edg,30.0,20.0,3400.0,1200.0,4600.0,19.544406666666667
ramp.edg,30.0,20.0,3400.0,1300.0,4700.0,19.460764444444443
ramp.edg,30.0,20.0,3400.0,1400.0,4800.0,18.864146666666667
ramp.edg,30.0,20.0,3400.0,1500.0,4900.0,18.54991777777778
ramp.edg,30.0,20.0,3400.0,1600.0,5000.0,18.146795555555556
ramp.edg,30.0,20.0,3400.0,1700.0,5100.0,17.259824444444444
ramp.edg,30.0,20.0,3400.0,1800.0,5200.0,17.50148
ramp.edg,30.0,20.0,3400.0,1900.0,5300.0,17.86426
ramp.edg,30.0,20.0,3500.0,200.0,3700.0,21.311806666666666
ramp.edg,30.0,20.0,3500.0,300.0,3800.0,21.235606666666666
ramp.edg,30.0,20.0,3500.0,400.0,3900.0,21.35732
ramp.edg,30.0,20.0,3500.0,500.0,4000.0,20.820397777777778
ramp.edg,30.0,20.0,3500.0,600.0,4100.0,20.722304444444443
ramp.edg,30.0,20.0,3500.0,700.0,4200.0,20.56842888888889
ramp.edg,30.0,20.0,3500.0,800.0,4300.0,20.404408888888888
ramp.edg,30.0,20.0,3500.0,900.0,4400.0,20.155377777777776
ramp.edg,30.0,20.0,3500.0,1000.0,4500.0,19.981468888888887
ramp.edg,30.0,20.0,3500.0,1100.0,4600.0,19.715655555555557
ramp.edg,30.0,20.0,3500.0,1200.0,4700.0,19.602575555555557
ramp.edg,30.0,20.0,3500.0,1300.0,4800.0,19.356453333333334
ramp.edg,30.0,20.0,3500.0,1400.0,4900.0,18.49884888888889
ramp.edg,30.0,20.0,3500.0,1500.0,5000.0,18.244891111111112
ramp.edg,30.0,20.0,3500.0,1600.0,5100.0,17.878435555555555
ramp.edg,30.0,20.0,3500.0,1700.0,5200.0,16.64910888888889
ramp.edg,30.0,20.0,3500.0,1800.0,5300.0,16.488175555555557
ramp.edg,30.0,20.0,3500.0,1900.0,5400.0,17.45656888888889
ramp.edg,30.0,20.0,3600.0,200.0,3800.0,21.32337111111111
ramp.edg,30.0,20.0,3600.0,300.0,3900.0,21.331653333333332
ramp.edg,30.0,20.0,3600.0,400.0,4000.0,20.890386666666668
ramp.edg,30.0,20.0,3600.0,500.0,4100.0,20.728282222222223
ramp.edg,30.0,20.0,3600.0,600.0,4200.0,20.49104888888889
ramp.edg,30.0,20.0,3600.0,700.0,4300.0,20.448384444444443
ramp.edg,30.0,20.0,3600.0,800.0,4400.0,20.21020222222222
ramp.edg,30.0,20.0,3600.0,900.0,4500.0,19.919753333333333
ramp.edg,30.0,20.0,3600.0,1000.0,4600.0,19.75010222222222
ramp.edg,30.0,20.0,3600.0,1100.0,4700.0,19.74292
ramp.edg,30.0,20.0,3600.0,1200.0,4800.0,19.34182
ramp.edg,30.0,20.0,3600.0,1300.0,4900.0,18.688064444444443
ramp.edg,30.0,20.0,3600.0,1400.0,5000.0,17.934924444444444
ramp.edg,30.0,20.0,3600.0,1500.0,5100.0,17.34579111111111
ramp.edg,30.0,20.0,3600.0,1600.0,5200.0,16.704093333333333
ramp.edg,30.0,20.0,3600.0,1700.0,5300.0,16.378142222222223
ramp.edg,30.0,20.0,3600.0,1800.0,5400.0,15.947666666666667
ramp.edg,30.0,20.0,3600.0,1900.0,5500.0,17.070251111111112
ramp.edg,30.0,20.0,3700.0,200.0,3900.0,21.334733333333332
ramp.edg,30.0,20.0,3700.0,300.0,4000.0,21.02690888888889
ramp.edg,30.0,20.0,3700.0,400.0,4100.0,20.859826666666667
ramp.edg,30.0,20.0,3700.0,500.0,4200.0,20.670664444444444
ramp.edg,30.0,20.0,3700.0,600.0,4300.0,20.495824444444445
ramp.edg,30.0,20.0,3700.0,700.0,4400.0,20.344795555555557
ramp.edg,30.0,20.0,3700.0,800.0,4500.0,20.057962222222223
